DATE_DT,DAY_NUM,DAY_NAME,DAY_SHORT_NAME,DATE_SHORT_NAME,DATE_ID,DATE_OFFSET_NUM,CALENDAR_WEEK_ID,CALENDAR_WEEK_NUM,CALENDAR_WEEK_NAME,CALENDAR_WEEK_OFFSET_NUM,CALENDAR_MONTH_ID,CALENDAR_MONTH_NUM,CALENDAR_MONTH_NAME,CALENDAR_MONTH_SHORT_NAME,CALENDAR_MONTH_OFFSET_NUM,CALENDAR_QUARTER_ID,CALENDAR_QUARTER_NUM,CALENDAR_QUARTER_NAME,CALENDAR_QUARTER_OFFSET_NUM,CALENDAR_YEAR_ID,CALENDAR_YEAR_NAME,CALENDAR_YEAR_OFFSET_NUM,FISCAL_WEEK_ID,FISCAL_WEEK_NUM,FISCAL_WEEK_NAME,FISCAL_WEEK_SHORT_NAME,FISCAL_WEEK_OFFSET_NUM,FISCAL_PERIOD_ID,FISCAL_PERIOD_NUM,FISCAL_PERIOD_NAME,FISCAL_PERIOD_SHORT_NAME,FISCAL_PERIOD_OFFSET_NUM,FISCAL_QUARTER_ID,FISCAL_QUARTER_NUM,FISCAL_QUARTER_NAME,FISCAL_QUARTER_SHORT_NAME,FISCAL_QUARTER_OFFSET_NUM,FISCAL_YEAR_ID,FISCAL_YEAR_NAME,FISCAL_YEAR_OFFSET_NUM
1/1/2022,6,Saturday,Sat,"Jan 01,2022",20220101,-226,202201,1,1,-33,202201,1,January,Jan,-7,20221,1,Q1,-2,2022,2022,0,202148,48,Week 48,48,-33,202111,11,Period 11,P11,-8,20214,4,Quarter 4,Q4,-3,2021,2021,-1
3/27/2021,6,Saturday,Sat,"Mar 27,2021",20210327,-506,202113,13,13,-73,202103,3,March,Mar,-17,20211,1,Q1,-6,2021,2021,-1,202108,8,Week 08,8,-73,202102,2,Period 02,P02,-17,20211,1,Quarter 1,Q1,-6,2021,2021,-1
8/8/2021,7,Sunday,Sun,"Aug 08,2021",20210808,-372,202132,32,32,-54,202108,8,August,Aug,-12,20213,3,Q3,-4,2021,2021,-1,202127,27,Week 27,27,-54,202107,7,Period 07,P07,-12,20213,3,Quarter 3,Q3,-4,2021,2021,-1
12/25/2021,6,Saturday,Sat,"Dec 25,2021",20211225,-233,202152,52,52,-34,202112,12,December,Dec,-8,20214,4,Q4,-3,2021,2021,-1,202147,47,Week 47,47,-34,202111,11,Period 11,P11,-8,20214,4,Quarter 4,Q4,-3,2021,2021,-1
4/28/2022,4,Thursday,Thu,"Apr 28,2022",20220428,-109,202217,17,17,-16,202204,4,April,Apr,-4,20222,2,Q2,-1,2022,2022,0,202213,13,Week 13,13,-16,202203,3,Period 03,P03,-4,20221,1,Quarter 1,Q1,-2,2022,2022,0
3/25/2021,4,Thursday,Thu,"Mar 25,2021",20210325,-508,202112,12,12,-73,202103,3,March,Mar,-17,20211,1,Q1,-6,2021,2021,-1,202108,8,Week 08,8,-73,202102,2,Period 02,P02,-17,20211,1,Quarter 1,Q1,-6,2021,2021,-1
6/19/2022,7,Sunday,Sun,"Jun 19,2022",20220619,-57,202225,25,25,-9,202206,6,June,Jun,-2,20222,2,Q2,-1,2022,2022,0,202220,20,Week 20,20,-9,202205,5,Period 05,P05,-2,20222,2,Quarter 2,Q2,-1,2022,2022,0
1/1/2022,6,Saturday,Sat,"Jan 01,2022",20220101,-226,202201,1,1,-33,202201,1,January,Jan,-7,20221,1,Q1,-2,2022,2022,0,202148,48,Week 48,48,-33,202111,11,Period 11,P11,-8,20214,4,Quarter 4,Q4,-3,2021,2021,-1
10/24/2021,7,Sunday,Sun,"Oct 24,2021",20211024,-295,202143,43,43,-43,202110,10,October,Oct,-10,20214,4,Q4,-3,2021,2021,-1,202138,38,Week 38,38,-43,202109,9,Period 09,P09,-10,20213,3,Quarter 3,Q3,-4,2021,2021,-1
7/2/2021,5,Friday,Fri,"Jul 02,2021",20210702,-409,202127,27,27,-59,202107,7,July,Jul,-13,20213,3,Q3,-4,2021,2021,-1,202122,22,Week 22,22,-59,202105,5,Period 05,P05,-14,20212,2,Quarter 2,Q2,-5,2021,2021,-1
2/28/2021,7,Sunday,Sun,"Feb 28,2021",20210228,-533,202109,9,9,-77,202102,2,February,Feb,-18,20211,1,Q1,-6,2021,2021,-1,202104,4,Week 04,4,-77,202101,1,Period 01,P01,-18,20211,1,Quarter 1,Q1,-6,2021,2021,-1
3/14/2022,1,Monday,Mon,"Mar 14,2022",20220314,-154,202211,11,11,-22,202203,3,March,Mar,-5,20221,1,Q1,-2,2022,2022,0,202207,7,Week 07,7,-22,202202,2,Period 02,P02,-5,20221,1,Quarter 1,Q1,-2,2022,2022,0
12/4/2021,6,Saturday,Sat,"Dec 04,2021",20211204,-254,202149,49,49,-37,202112,12,December,Dec,-8,20214,4,Q4,-3,2021,2021,-1,202144,44,Week 44,44,-37,202111,11,Period 11,P11,-8,20214,4,Quarter 4,Q4,-3,2021,2021,-1
7/21/2021,3,Wednesday,Wed,"Jul 21,2021",20210721,-390,202129,29,29,-56,202107,7,July,Jul,-13,20213,3,Q3,-4,2021,2021,-1,202125,25,Week 25,25,-56,202106,6,Period 06,P06,-13,20212,2,Quarter 2,Q2,-5,2021,2021,-1
2/16/2021,2,Tuesday,Tue,"Feb 16,2021",20210216,-545,202107,7,7,-78,202102,2,February,Feb,-18,20211,1,Q1,-6,2021,2021,-1,202103,3,Week 03,3,-78,202101,1,Period 01,P01,-18,20211,1,Quarter 1,Q1,-6,2021,2021,-1
1/26/2021,2,Tuesday,Tue,"Jan 26,2021",20210126,-566,202104,4,4,-81,202101,1,January,Jan,-19,20211,1,Q1,-6,2021,2021,-1,202052,52,Week 52,52,-81,202012,12,Period 12,P12,-19,20204,4,Quarter 4,Q4,-7,2020,2020,-2
3/7/2021,7,Sunday,Sun,"Mar 07,2021",20210307,-526,202110,10,10,-76,202103,3,March,Mar,-17,20211,1,Q1,-6,2021,2021,-1,202105,5,Week 05,5,-76,202102,2,Period 02,P02,-17,20211,1,Quarter 1,Q1,-6,2021,2021,-1
4/5/2021,1,Monday,Mon,"Apr 05,2021",20210405,-497,202114,14,14,-71,202104,4,April,Apr,-16,20212,2,Q2,-5,2021,2021,-1,202110,10,Week 10,10,-71,202103,3,Period 03,P03,-16,20211,1,Quarter 1,Q1,-6,2021,2021,-1
4/7/2021,3,Wednesday,Wed,"Apr 07,2021",20210407,-495,202114,14,14,-71,202104,4,April,Apr,-16,20212,2,Q2,-5,2021,2021,-1,202110,10,Week 10,10,-71,202103,3,Period 03,P03,-16,20211,1,Quarter 1,Q1,-6,2021,2021,-1
4/13/2021,2,Tuesday,Tue,"Apr 13,2021",20210413,-489,202115,15,15,-70,202104,4,April,Apr,-16,20212,2,Q2,-5,2021,2021,-1,202111,11,Week 11,11,-70,202103,3,Period 03,P03,-16,20211,1,Quarter 1,Q1,-6,2021,2021,-1
4/16/2021,5,Friday,Fri,"Apr 16,2021",20210416,-486,202116,16,16,-70,202104,4,April,Apr,-16,20212,2,Q2,-5,2021,2021,-1,202111,11,Week 11,11,-70,202103,3,Period 03,P03,-16,20211,1,Quarter 1,Q1,-6,2021,2021,-1
4/24/2021,6,Saturday,Sat,"Apr 24,2021",20210424,-478,202117,17,17,-69,202104,4,April,Apr,-16,20212,2,Q2,-5,2021,2021,-1,202112,12,Week 12,12,-69,202103,3,Period 03,P03,-16,20211,1,Quarter 1,Q1,-6,2021,2021,-1
4/26/2021,1,Monday,Mon,"Apr 26,2021",20210426,-476,202117,17,17,-68,202104,4,April,Apr,-16,20212,2,Q2,-5,2021,2021,-1,202113,13,Week 13,13,-68,202103,3,Period 03,P03,-16,20211,1,Quarter 1,Q1,-6,2021,2021,-1
4/30/2021,5,Friday,Fri,"Apr 30,2021",20210430,-472,202118,18,18,-68,202104,4,April,Apr,-16,20212,2,Q2,-5,2021,2021,-1,202113,13,Week 13,13,-68,202103,3,Period 03,P03,-16,20211,1,Quarter 1,Q1,-6,2021,2021,-1
5/1/2021,6,Saturday,Sat,"May 01,2021",20210501,-471,202118,18,18,-68,202105,5,May,May,-15,20212,2,Q2,-5,2021,2021,-1,202113,13,Week 13,13,-68,202103,3,Period 03,P03,-16,20211,1,Quarter 1,Q1,-6,2021,2021,-1
5/3/2021,1,Monday,Mon,"May 03,2021",20210503,-469,202118,18,18,-67,202105,5,May,May,-15,20212,2,Q2,-5,2021,2021,-1,202114,14,Week 14,14,-67,202104,4,Period 04,P04,-15,20212,2,Quarter 2,Q2,-5,2021,2021,-1
5/8/2021,6,Saturday,Sat,"May 08,2021",20210508,-464,202119,19,19,-67,202105,5,May,May,-15,20212,2,Q2,-5,2021,2021,-1,202114,14,Week 14,14,-67,202104,4,Period 04,P04,-15,20212,2,Quarter 2,Q2,-5,2021,2021,-1
5/9/2021,7,Sunday,Sun,"May 09,2021",20210509,-463,202119,19,19,-67,202105,5,May,May,-15,20212,2,Q2,-5,2021,2021,-1,202114,14,Week 14,14,-67,202104,4,Period 04,P04,-15,20212,2,Quarter 2,Q2,-5,2021,2021,-1
5/15/2021,6,Saturday,Sat,"May 15,2021",20210515,-457,202120,20,20,-66,202105,5,May,May,-15,20212,2,Q2,-5,2021,2021,-1,202115,15,Week 15,15,-66,202104,4,Period 04,P04,-15,20212,2,Quarter 2,Q2,-5,2021,2021,-1
5/16/2021,7,Sunday,Sun,"May 16,2021",20210516,-456,202120,20,20,-66,202105,5,May,May,-15,20212,2,Q2,-5,2021,2021,-1,202115,15,Week 15,15,-66,202104,4,Period 04,P04,-15,20212,2,Quarter 2,Q2,-5,2021,2021,-1
5/20/2021,4,Thursday,Thu,"May 20,2021",20210520,-452,202120,20,20,-65,202105,5,May,May,-15,20212,2,Q2,-5,2021,2021,-1,202116,16,Week 16,16,-65,202104,4,Period 04,P04,-15,20212,2,Quarter 2,Q2,-5,2021,2021,-1
5/27/2021,4,Thursday,Thu,"May 27,2021",20210527,-445,202121,21,21,-64,202105,5,May,May,-15,20212,2,Q2,-5,2021,2021,-1,202117,17,Week 17,17,-64,202104,4,Period 04,P04,-15,20212,2,Quarter 2,Q2,-5,2021,2021,-1
5/28/2021,5,Friday,Fri,"May 28,2021",20210528,-444,202122,22,22,-64,202105,5,May,May,-15,20212,2,Q2,-5,2021,2021,-1,202117,17,Week 17,17,-64,202104,4,Period 04,P04,-15,20212,2,Quarter 2,Q2,-5,2021,2021,-1
5/31/2021,1,Monday,Mon,"May 31,2021",20210531,-441,202122,22,22,-63,202105,5,May,May,-15,20212,2,Q2,-5,2021,2021,-1,202118,18,Week 18,18,-63,202105,5,Period 05,P05,-14,20212,2,Quarter 2,Q2,-5,2021,2021,-1
6/9/2021,3,Wednesday,Wed,"Jun 09,2021",20210609,-432,202123,23,23,-62,202106,6,June,Jun,-14,20212,2,Q2,-5,2021,2021,-1,202119,19,Week 19,19,-62,202105,5,Period 05,P05,-14,20212,2,Quarter 2,Q2,-5,2021,2021,-1
6/10/2021,4,Thursday,Thu,"Jun 10,2021",20210610,-431,202123,23,23,-62,202106,6,June,Jun,-14,20212,2,Q2,-5,2021,2021,-1,202119,19,Week 19,19,-62,202105,5,Period 05,P05,-14,20212,2,Quarter 2,Q2,-5,2021,2021,-1
6/24/2021,4,Thursday,Thu,"Jun 24,2021",20210624,-417,202125,25,25,-60,202106,6,June,Jun,-14,20212,2,Q2,-5,2021,2021,-1,202121,21,Week 21,21,-60,202105,5,Period 05,P05,-14,20212,2,Quarter 2,Q2,-5,2021,2021,-1
6/30/2021,3,Wednesday,Wed,"Jun 30,2021",20210630,-411,202126,26,26,-59,202106,6,June,Jun,-14,20212,2,Q2,-5,2021,2021,-1,202122,22,Week 22,22,-59,202105,5,Period 05,P05,-14,20212,2,Quarter 2,Q2,-5,2021,2021,-1
7/4/2021,7,Sunday,Sun,"Jul 04,2021",20210704,-407,202127,27,27,-59,202107,7,July,Jul,-13,20213,3,Q3,-4,2021,2021,-1,202122,22,Week 22,22,-59,202105,5,Period 05,P05,-14,20212,2,Quarter 2,Q2,-5,2021,2021,-1
7/12/2021,1,Monday,Mon,"Jul 12,2021",20210712,-399,202128,28,28,-57,202107,7,July,Jul,-13,20213,3,Q3,-4,2021,2021,-1,202124,24,Week 24,24,-57,202106,6,Period 06,P06,-13,20212,2,Quarter 2,Q2,-5,2021,2021,-1
7/15/2021,4,Thursday,Thu,"Jul 15,2021",20210715,-396,202128,28,28,-57,202107,7,July,Jul,-13,20213,3,Q3,-4,2021,2021,-1,202124,24,Week 24,24,-57,202106,6,Period 06,P06,-13,20212,2,Quarter 2,Q2,-5,2021,2021,-1
7/18/2021,7,Sunday,Sun,"Jul 18,2021",20210718,-393,202129,29,29,-57,202107,7,July,Jul,-13,20213,3,Q3,-4,2021,2021,-1,202124,24,Week 24,24,-57,202106,6,Period 06,P06,-13,20212,2,Quarter 2,Q2,-5,2021,2021,-1
7/22/2021,4,Thursday,Thu,"Jul 22,2021",20210722,-389,202129,29,29,-56,202107,7,July,Jul,-13,20213,3,Q3,-4,2021,2021,-1,202125,25,Week 25,25,-56,202106,6,Period 06,P06,-13,20212,2,Quarter 2,Q2,-5,2021,2021,-1
8/5/2021,4,Thursday,Thu,"Aug 05,2021",20210805,-375,202131,31,31,-54,202108,8,August,Aug,-12,20213,3,Q3,-4,2021,2021,-1,202127,27,Week 27,27,-54,202107,7,Period 07,P07,-12,20213,3,Quarter 3,Q3,-4,2021,2021,-1
8/6/2021,5,Friday,Fri,"Aug 06,2021",20210806,-374,202132,32,32,-54,202108,8,August,Aug,-12,20213,3,Q3,-4,2021,2021,-1,202127,27,Week 27,27,-54,202107,7,Period 07,P07,-12,20213,3,Quarter 3,Q3,-4,2021,2021,-1
8/12/2021,4,Thursday,Thu,"Aug 12,2021",20210812,-368,202132,32,32,-53,202108,8,August,Aug,-12,20213,3,Q3,-4,2021,2021,-1,202128,28,Week 28,28,-53,202107,7,Period 07,P07,-12,20213,3,Quarter 3,Q3,-4,2021,2021,-1
8/15/2021,7,Sunday,Sun,"Aug 15,2021",20210815,-365,202133,33,33,-53,202108,8,August,Aug,-12,20213,3,Q3,-4,2021,2021,-1,202128,28,Week 28,28,-53,202107,7,Period 07,P07,-12,20213,3,Quarter 3,Q3,-4,2021,2021,-1
8/23/2021,1,Monday,Mon,"Aug 23,2021",20210823,-357,202134,34,34,-51,202108,8,August,Aug,-12,20213,3,Q3,-4,2021,2021,-1,202130,30,Week 30,30,-51,202107,7,Period 07,P07,-12,20213,3,Quarter 3,Q3,-4,2021,2021,-1
8/25/2021,3,Wednesday,Wed,"Aug 25,2021",20210825,-355,202134,34,34,-51,202108,8,August,Aug,-12,20213,3,Q3,-4,2021,2021,-1,202130,30,Week 30,30,-51,202107,7,Period 07,P07,-12,20213,3,Quarter 3,Q3,-4,2021,2021,-1
9/6/2021,1,Monday,Mon,"Sep 06,2021",20210906,-343,202136,36,36,-49,202109,9,September,Sep,-11,20213,3,Q3,-4,2021,2021,-1,202132,32,Week 32,32,-49,202108,8,Period 08,P08,-11,20213,3,Quarter 3,Q3,-4,2021,2021,-1
9/10/2021,5,Friday,Fri,"Sep 10,2021",20210910,-339,202137,37,37,-49,202109,9,September,Sep,-11,20213,3,Q3,-4,2021,2021,-1,202132,32,Week 32,32,-49,202108,8,Period 08,P08,-11,20213,3,Quarter 3,Q3,-4,2021,2021,-1
9/11/2021,6,Saturday,Sat,"Sep 11,2021",20210911,-338,202137,37,37,-49,202109,9,September,Sep,-11,20213,3,Q3,-4,2021,2021,-1,202132,32,Week 32,32,-49,202108,8,Period 08,P08,-11,20213,3,Quarter 3,Q3,-4,2021,2021,-1
9/24/2021,5,Friday,Fri,"Sep 24,2021",20210924,-325,202139,39,39,-47,202109,9,September,Sep,-11,20213,3,Q3,-4,2021,2021,-1,202134,34,Week 34,34,-47,202108,8,Period 08,P08,-11,20213,3,Quarter 3,Q3,-4,2021,2021,-1
9/26/2021,7,Sunday,Sun,"Sep 26,2021",20210926,-323,202139,39,39,-47,202109,9,September,Sep,-11,20213,3,Q3,-4,2021,2021,-1,202134,34,Week 34,34,-47,202108,8,Period 08,P08,-11,20213,3,Quarter 3,Q3,-4,2021,2021,-1
10/1/2021,5,Friday,Fri,"Oct 01,2021",20211001,-318,202140,40,40,-46,202110,10,October,Oct,-10,20214,4,Q4,-3,2021,2021,-1,202135,35,Week 35,35,-46,202108,8,Period 08,P08,-11,20213,3,Quarter 3,Q3,-4,2021,2021,-1
10/11/2021,1,Monday,Mon,"Oct 11,2021",20211011,-308,202141,41,41,-44,202110,10,October,Oct,-10,20214,4,Q4,-3,2021,2021,-1,202137,37,Week 37,37,-44,202109,9,Period 09,P09,-10,20213,3,Quarter 3,Q3,-4,2021,2021,-1
10/13/2021,3,Wednesday,Wed,"Oct 13,2021",20211013,-306,202141,41,41,-44,202110,10,October,Oct,-10,20214,4,Q4,-3,2021,2021,-1,202137,37,Week 37,37,-44,202109,9,Period 09,P09,-10,20213,3,Quarter 3,Q3,-4,2021,2021,-1
10/22/2021,5,Friday,Fri,"Oct 22,2021",20211022,-297,202143,43,43,-43,202110,10,October,Oct,-10,20214,4,Q4,-3,2021,2021,-1,202138,38,Week 38,38,-43,202109,9,Period 09,P09,-10,20213,3,Quarter 3,Q3,-4,2021,2021,-1
10/26/2021,2,Tuesday,Tue,"Oct 26,2021",20211026,-293,202143,43,43,-42,202110,10,October,Oct,-10,20214,4,Q4,-3,2021,2021,-1,202139,39,Week 39,39,-42,202109,9,Period 09,P09,-10,20213,3,Quarter 3,Q3,-4,2021,2021,-1
11/4/2021,4,Thursday,Thu,"Nov 04,2021",20211104,-284,202144,44,44,-41,202111,11,November,Nov,-9,20214,4,Q4,-3,2021,2021,-1,202140,40,Week 40,40,-41,202110,10,Period 10,P10,-9,20214,4,Quarter 4,Q4,-3,2021,2021,-1
11/5/2021,5,Friday,Fri,"Nov 05,2021",20211105,-283,202145,45,45,-41,202111,11,November,Nov,-9,20214,4,Q4,-3,2021,2021,-1,202140,40,Week 40,40,-41,202110,10,Period 10,P10,-9,20214,4,Quarter 4,Q4,-3,2021,2021,-1
11/16/2021,2,Tuesday,Tue,"Nov 16,2021",20211116,-272,202146,46,46,-39,202111,11,November,Nov,-9,20214,4,Q4,-3,2021,2021,-1,202142,42,Week 42,42,-39,202110,10,Period 10,P10,-9,20214,4,Quarter 4,Q4,-3,2021,2021,-1
11/19/2021,5,Friday,Fri,"Nov 19,2021",20211119,-269,202147,47,47,-39,202111,11,November,Nov,-9,20214,4,Q4,-3,2021,2021,-1,202142,42,Week 42,42,-39,202110,10,Period 10,P10,-9,20214,4,Quarter 4,Q4,-3,2021,2021,-1
11/27/2021,6,Saturday,Sat,"Nov 27,2021",20211127,-261,202148,48,48,-38,202111,11,November,Nov,-9,20214,4,Q4,-3,2021,2021,-1,202143,43,Week 43,43,-38,202110,10,Period 10,P10,-9,20214,4,Quarter 4,Q4,-3,2021,2021,-1
11/30/2021,2,Tuesday,Tue,"Nov 30,2021",20211130,-258,202148,48,48,-37,202111,11,November,Nov,-9,20214,4,Q4,-3,2021,2021,-1,202144,44,Week 44,44,-37,202111,11,Period 11,P11,-8,20214,4,Quarter 4,Q4,-3,2021,2021,-1
12/2/2021,4,Thursday,Thu,"Dec 02,2021",20211202,-256,202148,48,48,-37,202112,12,December,Dec,-8,20214,4,Q4,-3,2021,2021,-1,202144,44,Week 44,44,-37,202111,11,Period 11,P11,-8,20214,4,Quarter 4,Q4,-3,2021,2021,-1
12/3/2021,5,Friday,Fri,"Dec 03,2021",20211203,-255,202149,49,49,-37,202112,12,December,Dec,-8,20214,4,Q4,-3,2021,2021,-1,202144,44,Week 44,44,-37,202111,11,Period 11,P11,-8,20214,4,Quarter 4,Q4,-3,2021,2021,-1
12/5/2021,7,Sunday,Sun,"Dec 05,2021",20211205,-253,202149,49,49,-37,202112,12,December,Dec,-8,20214,4,Q4,-3,2021,2021,-1,202144,44,Week 44,44,-37,202111,11,Period 11,P11,-8,20214,4,Quarter 4,Q4,-3,2021,2021,-1
12/10/2021,5,Friday,Fri,"Dec 10,2021",20211210,-248,202150,50,50,-36,202112,12,December,Dec,-8,20214,4,Q4,-3,2021,2021,-1,202145,45,Week 45,45,-36,202111,11,Period 11,P11,-8,20214,4,Quarter 4,Q4,-3,2021,2021,-1
12/17/2021,5,Friday,Fri,"Dec 17,2021",20211217,-241,202151,51,51,-35,202112,12,December,Dec,-8,20214,4,Q4,-3,2021,2021,-1,202146,46,Week 46,46,-35,202111,11,Period 11,P11,-8,20214,4,Quarter 4,Q4,-3,2021,2021,-1
12/20/2021,1,Monday,Mon,"Dec 20,2021",20211220,-238,202151,51,51,-34,202112,12,December,Dec,-8,20214,4,Q4,-3,2021,2021,-1,202147,47,Week 47,47,-34,202111,11,Period 11,P11,-8,20214,4,Quarter 4,Q4,-3,2021,2021,-1
12/22/2021,3,Wednesday,Wed,"Dec 22,2021",20211222,-236,202151,51,51,-34,202112,12,December,Dec,-8,20214,4,Q4,-3,2021,2021,-1,202147,47,Week 47,47,-34,202111,11,Period 11,P11,-8,20214,4,Quarter 4,Q4,-3,2021,2021,-1
12/26/2021,7,Sunday,Sun,"Dec 26,2021",20211226,-232,202152,52,52,-34,202112,12,December,Dec,-8,20214,4,Q4,-3,2021,2021,-1,202147,47,Week 47,47,-34,202111,11,Period 11,P11,-8,20214,4,Quarter 4,Q4,-3,2021,2021,-1
12/27/2021,1,Monday,Mon,"Dec 27,2021",20211227,-231,202152,52,52,-33,202112,12,December,Dec,-8,20214,4,Q4,-3,2021,2021,-1,202148,48,Week 48,48,-33,202111,11,Period 11,P11,-8,20214,4,Quarter 4,Q4,-3,2021,2021,-1
1/3/2022,1,Monday,Mon,"Jan 03,2022",20220103,-224,202201,1,1,-32,202201,1,January,Jan,-7,20221,1,Q1,-2,2022,2022,0,202149,49,Week 49,49,-32,202112,12,Period 12,P12,-7,20214,4,Quarter 4,Q4,-3,2021,2021,-1
1/4/2022,2,Tuesday,Tue,"Jan 04,2022",20220104,-223,202201,1,1,-32,202201,1,January,Jan,-7,20221,1,Q1,-2,2022,2022,0,202149,49,Week 49,49,-32,202112,12,Period 12,P12,-7,20214,4,Quarter 4,Q4,-3,2021,2021,-1
1/9/2022,7,Sunday,Sun,"Jan 09,2022",20220109,-218,202202,2,2,-32,202201,1,January,Jan,-7,20221,1,Q1,-2,2022,2022,0,202149,49,Week 49,49,-32,202112,12,Period 12,P12,-7,20214,4,Quarter 4,Q4,-3,2021,2021,-1
1/19/2022,3,Wednesday,Wed,"Jan 19,2022",20220119,-208,202203,3,3,-30,202201,1,January,Jan,-7,20221,1,Q1,-2,2022,2022,0,202151,51,Week 51,51,-30,202112,12,Period 12,P12,-7,20214,4,Quarter 4,Q4,-3,2021,2021,-1
1/20/2022,4,Thursday,Thu,"Jan 20,2022",20220120,-207,202203,3,3,-30,202201,1,January,Jan,-7,20221,1,Q1,-2,2022,2022,0,202151,51,Week 51,51,-30,202112,12,Period 12,P12,-7,20214,4,Quarter 4,Q4,-3,2021,2021,-1
1/22/2022,6,Saturday,Sat,"Jan 22,2022",20220122,-205,202204,4,4,-30,202201,1,January,Jan,-7,20221,1,Q1,-2,2022,2022,0,202151,51,Week 51,51,-30,202112,12,Period 12,P12,-7,20214,4,Quarter 4,Q4,-3,2021,2021,-1
2/3/2022,4,Thursday,Thu,"Feb 03,2022",20220203,-193,202205,5,5,-28,202202,2,February,Feb,-6,20221,1,Q1,-2,2022,2022,0,202201,1,Week 01,1,-28,202201,1,Period 01,P01,-6,20221,1,Quarter 1,Q1,-2,2022,2022,0
2/4/2022,5,Friday,Fri,"Feb 04,2022",20220204,-192,202205,5,5,-28,202202,2,February,Feb,-6,20221,1,Q1,-2,2022,2022,0,202201,1,Week 01,1,-28,202201,1,Period 01,P01,-6,20221,1,Quarter 1,Q1,-2,2022,2022,0
2/6/2022,7,Sunday,Sun,"Feb 06,2022",20220206,-190,202206,6,6,-28,202202,2,February,Feb,-6,20221,1,Q1,-2,2022,2022,0,202201,1,Week 01,1,-28,202201,1,Period 01,P01,-6,20221,1,Quarter 1,Q1,-2,2022,2022,0
2/10/2022,4,Thursday,Thu,"Feb 10,2022",20220210,-186,202206,6,6,-27,202202,2,February,Feb,-6,20221,1,Q1,-2,2022,2022,0,202202,2,Week 02,2,-27,202201,1,Period 01,P01,-6,20221,1,Quarter 1,Q1,-2,2022,2022,0
2/15/2022,2,Tuesday,Tue,"Feb 15,2022",20220215,-181,202207,7,7,-26,202202,2,February,Feb,-6,20221,1,Q1,-2,2022,2022,0,202203,3,Week 03,3,-26,202201,1,Period 01,P01,-6,20221,1,Quarter 1,Q1,-2,2022,2022,0
2/19/2022,6,Saturday,Sat,"Feb 19,2022",20220219,-177,202208,8,8,-26,202202,2,February,Feb,-6,20221,1,Q1,-2,2022,2022,0,202203,3,Week 03,3,-26,202201,1,Period 01,P01,-6,20221,1,Quarter 1,Q1,-2,2022,2022,0
3/1/2022,2,Tuesday,Tue,"Mar 01,2022",20220301,-167,202209,9,9,-24,202203,3,March,Mar,-5,20221,1,Q1,-2,2022,2022,0,202205,5,Week 05,5,-24,202202,2,Period 02,P02,-5,20221,1,Quarter 1,Q1,-2,2022,2022,0
3/4/2022,5,Friday,Fri,"Mar 04,2022",20220304,-164,202209,9,9,-24,202203,3,March,Mar,-5,20221,1,Q1,-2,2022,2022,0,202205,5,Week 05,5,-24,202202,2,Period 02,P02,-5,20221,1,Quarter 1,Q1,-2,2022,2022,0
3/9/2022,3,Wednesday,Wed,"Mar 09,2022",20220309,-159,202210,10,10,-23,202203,3,March,Mar,-5,20221,1,Q1,-2,2022,2022,0,202206,6,Week 06,6,-23,202202,2,Period 02,P02,-5,20221,1,Quarter 1,Q1,-2,2022,2022,0
3/12/2022,6,Saturday,Sat,"Mar 12,2022",20220312,-156,202211,11,11,-23,202203,3,March,Mar,-5,20221,1,Q1,-2,2022,2022,0,202206,6,Week 06,6,-23,202202,2,Period 02,P02,-5,20221,1,Quarter 1,Q1,-2,2022,2022,0
3/17/2022,4,Thursday,Thu,"Mar 17,2022",20220317,-151,202211,11,11,-22,202203,3,March,Mar,-5,20221,1,Q1,-2,2022,2022,0,202207,7,Week 07,7,-22,202202,2,Period 02,P02,-5,20221,1,Quarter 1,Q1,-2,2022,2022,0
3/18/2022,5,Friday,Fri,"Mar 18,2022",20220318,-150,202211,11,11,-22,202203,3,March,Mar,-5,20221,1,Q1,-2,2022,2022,0,202207,7,Week 07,7,-22,202202,2,Period 02,P02,-5,20221,1,Quarter 1,Q1,-2,2022,2022,0
3/24/2022,4,Thursday,Thu,"Mar 24,2022",20220324,-144,202212,12,12,-21,202203,3,March,Mar,-5,20221,1,Q1,-2,2022,2022,0,202208,8,Week 08,8,-21,202202,2,Period 02,P02,-5,20221,1,Quarter 1,Q1,-2,2022,2022,0
3/28/2022,1,Monday,Mon,"Mar 28,2022",20220328,-140,202213,13,13,-20,202203,3,March,Mar,-5,20221,1,Q1,-2,2022,2022,0,202209,9,Week 09,9,-20,202202,2,Period 02,P02,-5,20221,1,Quarter 1,Q1,-2,2022,2022,0
3/29/2022,2,Tuesday,Tue,"Mar 29,2022",20220329,-139,202213,13,13,-20,202203,3,March,Mar,-5,20221,1,Q1,-2,2022,2022,0,202209,9,Week 09,9,-20,202202,2,Period 02,P02,-5,20221,1,Quarter 1,Q1,-2,2022,2022,0
4/6/2022,3,Wednesday,Wed,"Apr 06,2022",20220406,-131,202214,14,14,-19,202204,4,April,Apr,-4,20222,2,Q2,-1,2022,2022,0,202210,10,Week 10,10,-19,202203,3,Period 03,P03,-4,20221,1,Quarter 1,Q1,-2,2022,2022,0
